"avatar href","title href","title","company href","company-name","title-salary","city-text","exp","item-tag","item-tag href","item-tag 2","item-tag href 2","item-tag 3","remaining-items","item-tag 4","remaining-items 2","address","btn href","item-tag href 3","item-tag href 4","item-tag 6"
"https://www.topcv.vn/viec-lam/junior-user-acquisition-executive-mobile-app-performance-marketing-thu-nhap-up-to-25-trieu-tren-6-thang-kn-di-lam-ngay/2114733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/junior-user-acquisition-executive-mobile-app-performance-marketing-thu-nhap-up-to-25-trieu-tren-6-thang-kn-di-lam-ngay/2114733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Junior User Acquisition Executive (Mobile App) - Performance Marketing - Thu Nhập Up To 25 Triệu (Trên 6 Tháng KN) - Đi Làm Ngay","https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-v1/249739.html","CÔNG TY CỔ PHẦN CÔNG NGHỆ V1","8 - 25 triệu","Hà Nội","Dưới 1 năm","Digital Marketing","https://www.topcv.vn/tim-viec-lam-digital-marketing-cr92cb99cl106","Th...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=35","Digital Marketing","+10","Marketing / Quảng cáo","+11","3 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-digital-marketing-cr92cb99cl106","",""
"https://www.topcv.vn/brand/vnresource1209/tuyen-dung/business-analyst-phan-tich-nghiep-vu-j2130128.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/brand/vnresource1209/tuyen-dung/business-analyst-phan-tich-nghiep-vu-j2130128.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Business Analyst (Phân Tích Nghiệp Vụ)","https://www.topcv.vn/brand/vnresource1209?id=134822","CÔNG TY CỔ PHẦN TÀI NGUYÊN TRI THỨC VIỆT NĂNG","Thoả thuận","Hồ Chí Minh (mới) & Hà Nội","3 năm","Business Analyst (Phân tích nghiệp vụ)","https://www.topcv.vn/tim-viec-lam-business-analyst-phan-tich-nghiep-vu-cr257cb268cl322","IT...","","Business Analyst (...","+7","","+7","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/techical-leader-it-management-luong-upto-50-trieu-focus-nodejs/2136375.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/techical-leader-it-management-luong-upto-50-trieu-focus-nodejs/2136375.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Techical Leader/ IT Management - Lương Upto 50 Triệu ++ (Focus NodeJS)","https://www.topcv.vn/cong-ty/cong-ty-tnhh-bpo-bluenova-solutions/253478.html","CÔNG TY TNHH BPO BLUENOVA SOLUTIONS","Từ 50 triệu","Hồ Chí Minh (mới)","3 năm","Technical Leader","https://www.topcv.vn/tim-viec-lam-technical-leader-cr257cb266cl311","Nghỉ th...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Technical Leader","+11","IT - Phần mềm","+13","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-technical-leader-cr257cb266cl311","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=5","Game"
"https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester/1331781.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester/1331781.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Thực Tập Sinh Tester","https://www.topcv.vn/cong-ty/cong-ty-tnhh-dau-tu-va-tu-van-apec-thang-long/171469.html","CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN APEC THĂNG LONG","3 - 5 triệu","Hà Nội","Không yêu cầu","Manual Tester","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","Không yêu cầu ...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Manual Tester","+9","IT - Phần mềm","+10","1 tháng trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","",""
"https://www.topcv.vn/viec-lam/nhan-vien-it-hardware-software/910862.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nhan-vien-it-hardware-software/910862.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Nhân Viên IT (Hardware & Software)","https://www.topcv.vn/cong-ty/cong-ty-tnhh-benh-vien-tham-my-a-au/80545.html","CÔNG TY TNHH BỆNH VIỆN THẨM MỸ Á ÂU","17 - 20 triệu","Hồ Chí Minh (mới)","5 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","IT - Phần cứng và ...","","IT Helpdesk/IT sup...","+6","","+6","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/nhan-vien-web-developer/2133453.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nhan-vien-web-developer/2133453.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Nhân Viên Web Developer","https://www.topcv.vn/cong-ty/cong-ty-tnhh-xuat-nhap-khau-scf/132902.html","CÔNG TY TNHH XUẤT NHẬP KHẨU SCF","10 - 14 triệu","Hồ Chí Minh (mới)","Dưới 1 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần ...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Software Engineer","+13","IT - Phần mềm","+14","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","",""
"https://www.topcv.vn/viec-lam/senior-back-end-developer-net-c-sql/2068742.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/senior-back-end-developer-net-c-sql/2068742.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Senior Back End Developer (.NET,C#, SQL)","https://www.topcv.vn/cong-ty/cong-ty-tnhh-lien-doanh-ocany-viet-nam/180509.html","Công ty TNHH Liên doanh Ocany Việt Nam","20 - 24 triệu","Hồ Chí Minh (mới)","3 năm","Backend Developer","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272","Điện toán ...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Backend Developer","+10","IT - Phần mềm","+11","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272","",""
"https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-it/2128964.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-it/2128964.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Nhân Viên Kỹ Thuật IT","https://www.topcv.vn/cong-ty/cong-ty-tnhh-a-n-f-a-viet-nam/204845.html","CÔNG TY TNHH A.N.F.A VIỆT NAM","12 - 15 triệu","Hồ Chí Minh (mới)","3 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","IT - Phần cứng và ...","","IT Helpdesk/IT sup...","+9","","+9","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/ky-su-dam-bao-chat-luong-fresher-middle-qa-tester-tieng-anh-tot-lam-viec-tai-ha-noi-phuc-loi-tot-thu-nhap-canh-tranh/2082317.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/ky-su-dam-bao-chat-luong-fresher-middle-qa-tester-tieng-anh-tot-lam-viec-tai-ha-noi-phuc-loi-tot-thu-nhap-canh-tranh/2082317.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Kỹ Sư Đảm Bảo Chất Lượng - Fresher/ Middle QA/ Tester - Tiếng Anh Tốt - Làm Việc Tại Hà Nội - Phúc Lợi Tốt, Thu Nhập Cạnh Tranh","https://www.topcv.vn/cong-ty/cong-ty-tnhh-avepoint-viet-nam/99334.html","Công Ty TNHH Avepoint Việt Nam","Thoả thuận","Hà Nội","Không yêu cầu","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","IT ...","","Software Tester (A...","+6","","+6","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/qc-intern/2133986.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/qc-intern/2133986.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","QC Intern","https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-di-dong-truc-tuyen/186677.html","CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG TRỰC TUYẾN","8 - 9 triệu","Hồ Chí Minh (mới)","Không yêu cầu","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","Tài...","","Software Tester (A...","+4","","+4","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/ai-backend-engineer-district-1/2126860.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/ai-backend-engineer-district-1/2126860.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","AI Backend Engineer - District 1","https://www.topcv.vn/cong-ty/cong-ty-tnhh-aioz-viet-nam/108305.html","Công ty TNHH AIOZ Việt Nam","15 - 25 triệu","Hồ Chí Minh (mới)","2 năm","AI Engineer","https://www.topcv.vn/tim-viec-lam-ai-engineer-cr257cb260cl283","2 năm ...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","AI Engineer","+2","IT - Phần mềm","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-ai-engineer-cr257cb260cl283","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","Nghỉ thứ 7"
"https://www.topcv.vn/brand/fptis/tuyen-dung/frontend-developer-angular-reactjs-j2125875.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/brand/fptis/tuyen-dung/frontend-developer-angular-reactjs-j2125875.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","FrontEnd Developer (Angular/ReactJS)","https://www.topcv.vn/brand/fptis?id=198874","FPT IS","Thoả thuận","Hà Nội","1 năm","Frontend Developer","https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273","1 năm kinh n...","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","Frontend Developer","+2","Nghỉ thứ 7","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273","",""
"https://www.topcv.vn/viec-lam/nhan-vien-tester/2137524.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nhan-vien-tester/2137524.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Nhân Viên Tester","https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-ung-dung-arabica-viet-nam/138068.html","Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam","Thoả thuận","Hà Nội","1 năm","Kỹ sư kiểm thử viễn thông","https://www.topcv.vn/tim-viec-lam-ky-su-kiem-thu-vien-thong-cr644cb650cl698","Vi...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Kỹ sư kiểm thử viễ...","+4","IT - Phần mềm","+5","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/ky-thuat-vien-it-it-helpdesk-tot-nghiep-trung-cap-hoac-cao-dang/2128471.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/ky-thuat-vien-it-it-helpdesk-tot-nghiep-trung-cap-hoac-cao-dang/2128471.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Kỹ Thuật Viên IT - IT Helpdesk ( Tốt Nghiệp Trung Cấp Hoặc Cao Đẳng )","https://www.topcv.vn/cong-ty/cong-ty-tnhh-ac-quy-gs-viet-nam/156249.html","CÔNG TY TNHH ẮC QUY GS VIỆT NAM","10 - 13 triệu","Hồ Chí Minh (mới)","1 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","IT - Phần cứng và ...","","IT Helpdesk/IT sup...","+17","","+17","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/software-engineer/2127206.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/software-engineer/2127206.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Software Engineer","https://www.topcv.vn/cong-ty/cong-ty-tnhh-athena-ai/235708.html","CÔNG TY TNHH ATHENA AI","Thoả thuận","Hồ Chí Minh (mới)","2 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","2 năm kinh ng...","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","Software Engineer","+2","Nghỉ thứ 7","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","",""
"https://www.topcv.vn/viec-lam/thuc-tap-sinh-kiem-thu-phan-mem/2130848.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/thuc-tap-sinh-kiem-thu-phan-mem/2130848.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Thực Tập Sinh Kiểm Thử Phần Mềm","https://www.topcv.vn/cong-ty/cong-ty-tnhh-w2solution-viet-nam/7304.html","CÔNG TY TNHH W2SOLUTION VIỆT NAM","Thoả thuận","Hồ Chí Minh (mới)","Không yêu cầu","Manual Tester","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","Khôn...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Manual Tester","+2","IT - Phần mềm","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","Nghỉ thứ 7"
"https://www.topcv.vn/viec-lam/it-helpdesk-it-support/2126954.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/it-helpdesk-it-support/2126954.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","IT Helpdesk/ IT Support","https://www.topcv.vn/cong-ty/cong-ty-tnhh-tong-cong-ty-cong-nghe-giai-phap-cmc/6525.html","Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC","Thoả thuận","Hồ Chí Minh (mới)","1 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","1 năm ki...","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","IT Helpdesk/IT sup...","+2","Nghỉ thứ 7","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/thuc-tap-sinh-it-power-platform/2128924.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/thuc-tap-sinh-it-power-platform/2128924.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Thực Tập Sinh IT (Power Platform)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-tin-hoc-hpt/141408.html","CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT","Thoả thuận","Hồ Chí Minh (mới)","Không yêu cầu","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần ...","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Software Engineer","+5","IT - Phần mềm","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=3&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","",""
