"ilabel","small-text","imt-3","bg-white href","border-radius-normal src","text-rich-grey","sign-in-view-salary href","position-relative","position-relative href","text-rich-grey 2","text-rich-grey 3","text-reset","text-reset href","text-reset 2","text-reset href 2","text-reset 3","text-reset href 3","text-reset 4","text-reset href 4","text-reset 5","text-reset href 5","text-reset 6","text-reset href 6","stretched-link"
"SUPER HOT","Posted
2 days ago","Expert/ Senior Business and Data Analyst","https://itviec.com/companies/national-citizen-bank-ncb?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk4MTMxLCJwdXIiOiJibG9iX2lkIn19--c94152de99e5891a230c803cc6ea1c8940d8579f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/national-citizen-bank-ncb-logo.png","National Citizen Bank | NCB","https://itviec.com/sign_in?job=expert-senior-business-and-data-analyst-national-citizen-bank-ncb-2303&job_index=11&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ha Noi","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","R","https://itviec.com/it-jobs/r?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Data Analysis","https://itviec.com/it-jobs/data-analysis?click_source=Skill+tag","","",""
"SUPER HOT","Posted
2 days ago","CVCC/ Chuyên gia Phát triển Ứng dụng (Java, Spring)","https://itviec.com/companies/national-citizen-bank-ncb?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk4MTMxLCJwdXIiOiJibG9iX2lkIn19--c94152de99e5891a230c803cc6ea1c8940d8579f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/national-citizen-bank-ncb-logo.png","National Citizen Bank | NCB","https://itviec.com/sign_in?job=cvcc-chuyen-gia-phat-trien-ung-dung-java-spring-national-citizen-bank-ncb-3100&job_index=12&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ha Noi","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Jenkins","https://itviec.com/it-jobs/jenkins?click_source=Skill+tag","GitLab","https://itviec.com/it-jobs/gitlab?click_source=Skill+tag","CI/CD","https://itviec.com/it-jobs/ci-cd?click_source=Skill+tag","Spring","https://itviec.com/it-jobs/spring?click_source=Skill+tag","","",""
"SUPER HOT","Posted
2 days ago","Java Developer (Spring Boot, Japanese N4+)","https://itviec.com/companies/nec-vietnam?lab_feature=preview_jd_page","","NEC Vietnam","https://itviec.com/sign_in?job=java-developer-spring-boot-japanese-n4-nec-vietnam-2300&job_index=13&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","Hybrid","Ho Chi Minh","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","AWS Lambda","https://itviec.com/it-jobs/aws-lambda?click_source=Skill+tag","Japanese","https://itviec.com/it-jobs/japanese?click_source=Skill+tag","Spring Boot","https://itviec.com/it-jobs/spring-boot?click_source=Skill+tag","Spring","https://itviec.com/it-jobs/spring?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag",""
"SUPER HOT","Posted
2 days ago","Project Leader/ BrSE (Japanese N2+)","https://itviec.com/companies/nec-vietnam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NjM2NTE5OCwicHVyIjoiYmxvYl9pZCJ9fQ==--4199ce2b0fbe04d10794be2e172e14718201473e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/NEC_logo_color.png","NEC Vietnam","https://itviec.com/sign_in?job=project-leader-brse-japanese-n2-nec-vietnam-2723&job_index=14&view_salary_source=search_page","Project Manager","https://itviec.com/it-jobs/project-manager","Hybrid","Ho Chi Minh - Ha Noi","Bridge Engineer","https://itviec.com/it-jobs/bridge-engineer?click_source=Skill+tag","Japanese IT Communication","https://itviec.com/it-jobs/japanese-it-communication?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag","","","","","+2"
"SUPER HOT","Posted
2 days ago","Middle/Senior Software Engineer (.NET/C#)","https://itviec.com/companies/pixelz?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTY5MzY5MSwicHVyIjoiYmxvYl9pZCJ9fQ==--d957008e725b969037999f0bafe0203e69e5d5e8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/green%20logo.png","Pixelz","https://itviec.com/sign_in?job=middle-senior-software-engineer-net-c-pixelz-3543&job_index=15&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ha Noi",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","ASP.NET","https://itviec.com/it-jobs/asp.net?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","CSS","https://itviec.com/it-jobs/css?click_source=Skill+tag","HTML","https://itviec.com/it-jobs/html?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag",""
"SUPER HOT","Posted
2 days ago","Middle/Senior Automation QA (Good English)","https://itviec.com/companies/rikkeisoft?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk2NzU4LCJwdXIiOiJibG9iX2lkIn19--05f8c0cc24bc81f20a7d330c7f6b7b40f4f5d04f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/rikkeisoft-logo.png","RIKKEISOFT","https://itviec.com/sign_in?job=middle-senior-automation-qa-good-english-rikkeisoft-4558&job_index=1&view_salary_source=search_page","Automation Tester","https://itviec.com/it-jobs/automation-tester","At office","Ha Noi","Automation Test","https://itviec.com/it-jobs/automation-test?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Selenium","https://itviec.com/it-jobs/selenium?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","Cypress","https://itviec.com/it-jobs/cypress?click_source=Skill+tag","","","+1"
"SUPER HOT","Posted
2 days ago","Senior IT Risks Management Specialist","https://itviec.com/companies/mb-bank?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjM1MzI1NSwicHVyIjoiYmxvYl9pZCJ9fQ==--ce13bc877c6ba6ce4f69b2dca684629e102ea643/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/Logo%20MB%20he%20mau%20RGB%2001.png","MB Bank","https://itviec.com/sign_in?job=senior-it-risks-management-specialist-mb-bank-3404&job_index=2&view_salary_source=search_page","IT Auditor / IT Risk Manager","https://itviec.com/it-jobs/it-auditor-it-risk-manager","At office","Ha Noi","Risk Management","https://itviec.com/it-jobs/risk-management?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Power BI","https://itviec.com/it-jobs/power-bi?click_source=Skill+tag","Tableau","https://itviec.com/it-jobs/tableau?click_source=Skill+tag","Data Analysis","https://itviec.com/it-jobs/data-analysis?click_source=Skill+tag","","","+1"
"SUPER HOT","Posted
2 days ago","Chuyên viên Quản trị mạng (Networking)","https://itviec.com/companies/cong-ty-co-phan-thanh-toan-so-mobifone?lab_feature=preview_jd_page","","Công ty Cổ phần Thanh toán số MobiFone","https://itviec.com/sign_in?job=chuyen-vien-quan-tri-mang-networking-cong-ty-co-phan-thanh-toan-so-mobifone-3726&job_index=4&view_salary_source=search_page","Network Engineer","https://itviec.com/it-jobs/network-engineer","At office","Ha Noi","Networking","https://itviec.com/it-jobs/networking?click_source=Skill+tag","Firewall","https://itviec.com/it-jobs/firewall?click_source=Skill+tag","Juniper","https://itviec.com/it-jobs/juniper?click_source=Skill+tag","Cisco","https://itviec.com/it-jobs/cisco?click_source=Skill+tag","","","","",""
"SUPER HOT","Posted
2 days ago","Enterprise IT Services (Microsoft 365, Jira)","https://itviec.com/companies/cong-ty-co-phan-thanh-toan-so-mobifone?lab_feature=preview_jd_page","","Công ty Cổ phần Thanh toán số MobiFone","https://itviec.com/sign_in?job=enterprise-it-services-microsoft-365-jira-cong-ty-co-phan-thanh-toan-so-mobifone-3910&job_index=5&view_salary_source=search_page","Enterprise Application Consultant (CRM / HCM / SCM and other enterprise solutions)","https://itviec.com/it-jobs/enterprise-application-consultant-crm-hcm-scm-and-other-enterprise-solutions","At office","Ha Noi","Enterprise Architecture","https://itviec.com/it-jobs/enterprise-architecture?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","Jira","https://itviec.com/it-jobs/jira?click_source=Skill+tag","Microsoft Dynamics 365","https://itviec.com/it-jobs/microsoft-dynamics-365?click_source=Skill+tag","","","","","+2"
"SUPER HOT","Posted
2 days ago","Chuyên gia an ninh mạng (Cybersecurity, Networking)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-gia-an-ninh-mang-cybersecurity-networking-trung-tam-cong-nghe-thong-tin-mobifone-4210&job_index=9&view_salary_source=search_page","Security Engineer","https://itviec.com/it-jobs/security-engineer","At office","Ha Noi","Cybersecurity","https://itviec.com/it-jobs/cybersecurity?click_source=Skill+tag","Windows Server","https://itviec.com/it-jobs/windows-server?click_source=Skill+tag","Linux","https://itviec.com/it-jobs/linux?click_source=Skill+tag","Networking","https://itviec.com/it-jobs/networking?click_source=Skill+tag","","","","","+2"
"SUPER HOT","Posted
2 days ago","Chuyên gia phát triển sản phẩm/giải pháp CNTT","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-gia-phat-trien-san-pham-giai-phap-cntt-trung-tam-cong-nghe-thong-tin-mobifone-3815&job_index=10&view_salary_source=search_page","Product Manager","https://itviec.com/it-jobs/product-manager","At office","Ha Noi","Product Management","https://itviec.com/it-jobs/product-management?click_source=Skill+tag","Azure","https://itviec.com/it-jobs/azure?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","","","","","+1"
"SUPER HOT","Posted
2 days ago","Kiến trúc sư giải pháp CNTT (Solution Architect)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=kien-truc-su-giai-phap-cntt-solution-architect-trung-tam-cong-nghe-thong-tin-mobifone-3514&job_index=11&view_salary_source=search_page","Solution Architect","https://itviec.com/it-jobs/solution-architect","At office","Ha Noi","Solution Architecture","https://itviec.com/it-jobs/solution-architecture?click_source=Skill+tag","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Big Data","https://itviec.com/it-jobs/big-data?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag",""
"SUPER HOT","Posted
2 days ago","Senior Accelerator (IT Comtor, BrPM, BrSE background)","https://itviec.com/companies/money-forward-vietnam-co-ltd?lab_feature=preview_jd_page","","MONEY FORWARD VIETNAM CO.,LTD","https://itviec.com/sign_in?job=senior-accelerator-it-comtor-brpm-brse-background-money-forward-vietnam-co-ltd-0654&job_index=14&view_salary_source=search_page","Bridge System Engineer (BrSE)","https://itviec.com/it-jobs/bridge-system-engineer-brse","Hybrid","Ho Chi Minh","Japanese IT Communication","https://itviec.com/it-jobs/japanese-it-communication?click_source=Skill+tag","Bridge Engineer","https://itviec.com/it-jobs/bridge-engineer?click_source=Skill+tag","","","","","","","","","+4"
"SUPER HOT","Posted
2 days ago","Chuyên viên quản lý dự án phần mềm (Project Manager)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-vien-quan-ly-du-an-phan-mem-project-manager-trung-tam-cong-nghe-thong-tin-mobifone-5118&job_index=15&view_salary_source=search_page","Project Manager","https://itviec.com/it-jobs/project-manager","At office","Ha Noi","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","SOLID Principles","https://itviec.com/it-jobs/solid-principles?click_source=Skill+tag","OOP","https://itviec.com/it-jobs/oop?click_source=Skill+tag","","","","","+2"
"SUPER HOT","Posted
2 days ago","Chuyên viên AI Engineer (Machine Learning, Python)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-vien-ai-engineer-machine-learning-python-trung-tam-cong-nghe-thong-tin-mobifone-4615&job_index=16&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ha Noi","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","TensorFlow","https://itviec.com/it-jobs/tensorflow?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","NLP","https://itviec.com/it-jobs/nlp?click_source=Skill+tag","Machine Learning","https://itviec.com/it-jobs/machine-learning?click_source=Skill+tag",""
"SUPER HOT","Posted
2 days ago","Chuyên viên Lập trình (Java, Spring, ReactJS)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-vien-lap-trinh-java-spring-reactjs-trung-tam-cong-nghe-thong-tin-mobifone-5323&job_index=17&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ha Noi","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","MySQL","https://itviec.com/it-jobs/mysql?click_source=Skill+tag","MVC","https://itviec.com/it-jobs/mvc?click_source=Skill+tag","OOP","https://itviec.com/it-jobs/oop?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","Spring","https://itviec.com/it-jobs/spring?click_source=Skill+tag",""
"SUPER HOT","Posted
2 days ago","Chuyên viên System Engineer (Linux, Cloud)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-vien-system-engineer-linux-cloud-trung-tam-cong-nghe-thong-tin-mobifone-4437&job_index=18&view_salary_source=search_page","Systems Engineer / Administrator","https://itviec.com/it-jobs/systems-engineer-administrator","At office","Ha Noi","System Admin","https://itviec.com/it-jobs/system-admin?click_source=Skill+tag","DNS Security","https://itviec.com/it-jobs/dns-security?click_source=Skill+tag","Firewall","https://itviec.com/it-jobs/firewall?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","Linux","https://itviec.com/it-jobs/linux?click_source=Skill+tag","","",""
"SUPER HOT","Posted
2 days ago","Chuyên viên Phân tích nghiệp vụ (Business Analyst)","https://itviec.com/companies/trung-tam-cong-nghe-thong-tin-mobifone?lab_feature=preview_jd_page","","Trung tâm công nghệ thông tin MobiFone","https://itviec.com/sign_in?job=chuyen-vien-phan-tich-nghiep-vu-business-analyst-trung-tam-cong-nghe-thong-tin-mobifone-4912&job_index=19&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ha Noi","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Data Analysis","https://itviec.com/it-jobs/data-analysis?click_source=Skill+tag","Figma","https://itviec.com/it-jobs/figma?click_source=Skill+tag","","","","","","",""
"SUPER HOT","Posted
2 days ago","Middle/Senior Software Engineer (Golang, Python, Java)","https://itviec.com/companies/flinters-vietnam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTk4NDI1NiwicHVyIjoiYmxvYl9pZCJ9fQ==--bcb4edf0c518cd9628460191aa23744283fdf676/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/LOGO%20FLINTERS.png","FLINTERS VIETNAM","https://itviec.com/sign_in?job=middle-senior-software-engineer-golang-python-java-flinters-vietnam-4616&job_index=0&view_salary_source=search_page","Software/Technical Architect","https://itviec.com/it-jobs/software-technical-architect","At office","Ha Noi","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Golang","https://itviec.com/it-jobs/golang?click_source=Skill+tag","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag",""
"HOT","Posted
2 days ago","iOS Developer (Swift)","https://itviec.com/companies/gotymex?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NzMwNjk4NywicHVyIjoiYmxvYl9pZCJ9fQ==--468003962775780f94251e6b66d9e3d7ac1886e9/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/GoTyme%20X_Dark@4x.png","GoTymeX","https://itviec.com/sign_in?job=ios-developer-swift-gotymex-4633&job_index=1&view_salary_source=search_page","Mobile Application Developer","https://itviec.com/it-jobs/mobile-application-developer","Hybrid","Ho Chi Minh","iOS","https://itviec.com/it-jobs/ios?click_source=Skill+tag","Clean Architecture","https://itviec.com/it-jobs/clean-architecture?click_source=Skill+tag","Objective C","https://itviec.com/it-jobs/objective-c?click_source=Skill+tag","Mobile Apps","https://itviec.com/it-jobs/mobile-apps?click_source=Skill+tag","Swift","https://itviec.com/it-jobs/swift?click_source=Skill+tag","","",""
"SUPER HOT","Posted
3 days ago","Microsoft D365 BC Technical Expert - 24Hr Campaign","https://itviec.com/companies/elca?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk2NzQ0LCJwdXIiOiJibG9iX2lkIn19--1700f975e7079f4c6a9bbedd9f6386912276001e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--38cf628da18014271cd7a04458be413e21f554ca/elca-logo.jpg","ELCA","https://itviec.com/sign_in?job=microsoft-d365-bc-technical-expert-24hr-campaign-elca-2336&job_index=2&view_salary_source=search_page","ERP Consultant","https://itviec.com/it-jobs/erp-consultant","At office","Ho Chi Minh","Microsoft Dynamics 365","https://itviec.com/it-jobs/microsoft-dynamics-365?click_source=Skill+tag","Azure","https://itviec.com/it-jobs/azure?click_source=Skill+tag",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","","","","",""
"HOT","Posted
3 days ago","P. Khoa học dữ liệu - CVCC/Chuyên gia Khoa học dữ liệu","https://itviec.com/companies/ngan-hang-tmcp-phuong-dong-ocb?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk3ODAyLCJwdXIiOiJibG9iX2lkIn19--9201b51bf7f02ffec00ab7b0ddcbf0b966383680/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/ngan-hang-tmcp-ph-ng-dong-ocb-logo.png","Ngân hàng TMCP Phương Đông | OCB","https://itviec.com/sign_in?job=p-khoa-hoc-du-lieu-cvcc-chuyen-gia-khoa-hoc-du-lieu-ngan-hang-tmcp-phuong-dong-ocb-0056&job_index=3&view_salary_source=search_page","Data Scientist","https://itviec.com/it-jobs/data-scientist","At office","Ho Chi Minh","Generative AI","https://itviec.com/it-jobs/generative-ai?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","","","","","","",""
